,tweet,emojis,hashtags,followers,likes,hour_sin,hour_cos,day_sin,day_cos,negative,positive
5068,"['plan', 'send', 'product', 'still', 'lot', 'quota', 'remain', 'help', 'spread']","['heart', 'growing']",0,98879,medium,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,1,0
5069,"['beauty', 'city', 'landscape', 'mountain', 'freedom', 'bike', 'ride', 'everything', 'nicer', 'get', 'back', 'bike', 'time', 'ride', 'something', 'important', 'together', 'join', 'stay', 'home']",[],3,121,medium,0.6310879443260526,-0.7757112907044199,-2.4492935982947064e-16,1.0,0,1
5070,"['make', 'sure', 'nose', 'mouth', 'cover', 'properly', 'absolve', 'spreading', 'continue', 'practice', 'wash', 'sanitize', 'hand', 'self', 'isolate', 'anyone', 'household', 'symptomatic']",[],5,4009,,-0.8878852184023751,0.46006503773115237,1.2246467991473532e-16,-1.0,1,0
5071,"['let', 'dream', 'happy', 'time', 'together', 'favorite', 'spring', 'summer', 'dessert', 'planning', 'make', 'single', 'serve', 'parfois', 'yummy']",[],2,1948,small,-0.6310879443260528,-0.7757112907044198,-0.8660254037844386,0.5000000000000001,0,1
5072,"['idiotic', 'enough', 'defy', 'shelter', 'place', 'beach', 'attend', 'rally', 'something', 'else', 'proclaim', 'freedom', 'please', 'take', 'care', 'contract', 'virus', 'health', 'care', 'worker', 'put', 'risk', 'stupidity']",[],1,7647,medium,-0.6310879443260528,-0.7757112907044198,0.0,1.0,1,0
5073,"['know', 'hard', 'help', 'come', 'playlist', 'best', 'video', 'fan', 'stay', 'tune', 'new', 'content', 'unload', 'everyday', 'miss', 'share', 'favourite', 'one']",[],1,1460,high,-0.9976687691905392,-0.06824241336467135,0.0,1.0,0,1
5074,"['follower', 'celebration', 'obtain', 'follower', 'reach', 'friend', 'thank', 'cuarentena']","['sparkler', 'fireworks', 'carp', 'streamer', 'confetti', 'house', 'garden', 'keycap', 'with', 'ball', '10', 'party', 'popper']",2,4254,small,-0.9976687691905392,-0.06824241336467135,1.2246467991473532e-16,-1.0,1,0
5075,"['hit', 'every', 'move', 'literally']",[],7,82,high,0.6310879443260526,-0.7757112907044199,-0.8660254037844385,-0.5000000000000004,1,0
5076,"['nice', 'neighbor', 'help', 'entertain']",[],1,68,high,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,1,0
5077,"['believe', 'patanjali', 'sanitize', 'get', 'free', 'public', 'national', 'interest', 'between']",[],3,0,small,-0.9790840876823228,0.20345601305263417,0.8660254037844386,0.5000000000000001,1,0
5078,"['sometimes', 'simple', 'idea', 'make', 'big', 'difference', 'million', 'people', 'around', 'world', 'creativity', 'share', 'idea']","['showing', 'light', 'globe', 'bulb', 'Europe-Africa']",4,371,high,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0,1
5079,"['well', 'message', 'thanks', 'wonderful', 'nhs', 'key', 'worker', 'get', 'tough', 'time', 'huge', 'thanks', 'joe', 'sort']",[],6,28,small,-0.8878852184023751,0.46006503773115237,0.8660254037844386,0.5000000000000001,0,1
5080,"['love', 'flower', 'pick', 'pick', 'die', 'cease', 'love', 'love', 'flower', 'let', 'love', 'possession', 'love', 'appreciation', 'soho']","['pushpin', 'in', 'leaf', 'wind', 'rose', 'fluttering']",2,134793,medium,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0,0,1
5081,"['cut', 'flower', 'stop', 'come', 'spring', 'pablo', 'neruda', 'wish', 'safe', 'time', 'take', 'care']","['hand', 'hearts', 'clover', 'hibiscus', 'leaf', '✻', 'four', 'writing', 'revolving']",4,134793,high,-0.3984010898462412,-0.9172113015054532,1.2246467991473532e-16,-1.0,1,0
5082,"['simulation', 'info', 'hungarian', 'use', 'solid', 'edge']","['face', 'winking']",13,2622,small,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,1,0
5083,"['plan', 'send', 'product', 'still', 'lot', 'quota', 'remain', 'help', 'spread']","['heart', 'growing']",0,8,medium,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,1,0
5084,"['promise', 'swimsuit', 'happy', 'hump', 'day']","['raising', 'skin', 'open', 'person', 'light', 'cold', 'face', 'fire', 'sign', 'sweat', 'of', 'smiling', 'hand', '&', 'joy', 'tears', 'with', 'mouth', 'female', 'tone']",7,12181,high,-0.6310879443260528,-0.7757112907044198,0.8660254037844387,-0.4999999999999998,0,1
5085,"['hope', 'summer', 'everything', 'good', 'stay', 'safe', 'everyone', 'vacation']","['raising', 'skin', 'tropical', 'beverage', 'person', 'Asia-Australia', 'folded', 'globe', 'heart', 'hotel', 'ferris', 'ice', '♡', 'medium-light', 'shaved', 'tone', 'sign', 'camera', 'small', 'Tokyo', 'hand', 'candy', 'drink', 'house', 'showing', 'growing', 'behind', 'sun', 'hot', 'cloud', 'garden', 'cherry', 'blossom', 'love', 'bouquet', 'tower', 'woman', 'with', 'female', 'wheel', 'hands']",3,3709,medium,-0.6310879443260528,-0.7757112907044198,-0.8660254037844385,-0.5000000000000004,0,1
5086,"['feel', 'free', 'contact', 'inquire', 'ready', 'assist']",[],7,2,small,0.13616664909624665,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,1,0
5087,"['orbit', 'tour', 'international', 'space', 'station', 'work', 'create', 'free', 'augment', 'reality', 'app', 'lore', 'space', 'station', 'guide', 'search', 'adventure', 'space', 'android']",['satellite'],0,716,small,-0.816969893010442,-0.5766803221148672,0.8660254037844386,0.5000000000000001,1,0
5088,"['please', 'outside', 'please', 'wear', 'face', 'mask', 'sneeze', 'travel', 'metre', 'via']",[],3,5635,medium,0.9422609221188205,-0.33487961217098616,-0.8660254037844385,-0.5000000000000004,1,0
5089,"['chief', 'superintendent', 'griffin', 'superintendent', 'healey', 'alongside', 'sco', 'warrington', 'link', 'patrol', 'nottingham', 'city', 'centre', 'friday', 'dinnertime', 'ensure', 'government', 'guideline', 'adhere']",[],3,4919,small,0.3984010898462418,-0.9172113015054528,-0.8660254037844385,-0.5000000000000004,1,0
5090,"['quarentena', 'freestyle', 'season', 'title', 'around']","['face', 'smirking']",1,784,medium,-0.7308359642781246,0.6825531432186536,-2.4492935982947064e-16,1.0,1,0
5091,"['collection', 'lighten', 'day', 'home', 'lovely', 'plush', 'young', 'korea', 'line', 'friend', 'online', 'store', 'global', 'available', 'today', 'line', 'friends', 'collection']",[],6,699,high,0.2697967711570243,0.9629172873477994,0.8660254037844387,-0.4999999999999998,0,1
5092,"['clever', 'boy', 'trick', 'back', 'kiss', 'italian', 'cute', 'see', 'miss', 'crank', 'rainford', 'boy']","['loudly', 'crying', 'face']",5,574,small,-0.9790840876823228,0.20345601305263417,1.2246467991473532e-16,-1.0,1,0
5093,"['good', 'hair', 'speaks', 'louder', 'word', 'throw', 'little', 'throwback', 'jumbo', 'twist', 'neatly', 'client', 'love', 'style', 'pre', 'book', 'appointment', 'via', 'link', 'bio']",[],3,2923,small,-0.1361666490962464,-0.9906859460363308,0.0,1.0,0,1
5094,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,2,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
5095,"['toronto', 'dome', 'take', 'version', 'fetish', 'goddess', 'glow']","['winking', 'horns', 'with', 'face', 'smiling']",2,261,high,-0.816969893010442,-0.5766803221148672,0.0,1.0,1,0
5096,"['please', 'subscribe', 'couture', 'channel', 'please', 'come', 'across', 'tweet']","['skin', 'folded', 'hands', 'dark', 'tone']",4,78,small,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0,0,1
5097,"['distribute', 'food', 'box', 'household', 'true', 'leader', 'miss', 'ghana']",[],8,1290,small,-0.1361666490962464,-0.9906859460363308,0.8660254037844386,0.5000000000000001,1,0
5098,"['velapanti', 'keep', 'smile', 'want', 'eat', 'judi', 'aao', 'finish', 'jayne']","['right', 'food', 'down', 'eyes', 'index', 'delicious', 'savouring', 'backhand', 'face', 'pointing', 'with', 'grinning', 'smiling']",3,3297,small,0.3984010898462418,-0.9172113015054528,0.8660254037844386,0.5000000000000001,0,1
5099,"['tuesday', 'cook', 'tip', 'right', 'way', 'roll', 'impress', 'friend', 'davide', 'recipe', 'wait', 'see', 'make']",[],2,14,high,-0.9976687691905392,-0.06824241336467135,0.8660254037844386,0.5000000000000001,1,0
5100,"['psst', 'lady', 'share', 'pic']",[],12,1492,high,-0.8878852184023751,0.46006503773115237,0.8660254037844386,0.5000000000000001,0,1
5101,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,30,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
5102,"['look', 'fun', 'way', 'keep', 'child', 'busy', 'sign', 'child', 'ward', 'free', 'virtual', 'interactive', 'session', 'use', 'creative', 'storytelling', 'educate', 'cost', 'corruption', 'importance', 'integrity', 'register']","['right', 'skin', 'index', 'backhand', 'pointing', 'tone', 'medium']",1,3754,small,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,1,0
5103,"['sometimes', 'simple', 'idea', 'make', 'big', 'difference', 'million', 'people', 'around', 'world', 'creativity', 'share', 'idea']","['showing', 'light', 'globe', 'bulb', 'Europe-Africa']",4,1080,high,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0,1
5104,"['follow', 'back', 'gain', 'mtchewwww', 'taya', 'sef', 'gon', 'follow', 'soon']","['angry', 'face']",5,565,small,-0.9422609221188204,-0.3348796121709864,0.0,1.0,1,0
5105,"['scientist', 'also', 'work', 'human', 'great', 'also', 'keep', 'mental', 'health', 'check', 'find', 'cope', 'measure', 'tip']",[],4,124,small,-0.9976687691905392,-0.06824241336467135,1.2246467991473532e-16,-1.0,0,1
5106,"['sometimes', 'simple', 'idea', 'make', 'big', 'difference', 'million', 'people', 'around', 'world', 'creativity', 'share', 'idea']","['showing', 'light', 'globe', 'bulb', 'Europe-Africa']",4,217,high,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0,1
5107,"['look', 'fun', 'way', 'keep', 'child', 'busy', 'sign', 'child', 'ward', 'free', 'virtual', 'interactive', 'session', 'use', 'creative', 'storytelling', 'educate', 'cost', 'corruption', 'importance', 'integrity', 'register']","['right', 'skin', 'index', 'backhand', 'pointing', 'tone', 'medium']",1,774,small,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,1,0
5108,"['sometimes', 'simple', 'idea', 'make', 'big', 'difference', 'million', 'people', 'around', 'world', 'creativity', 'share', 'idea']","['showing', 'light', 'globe', 'bulb', 'Europe-Africa']",4,1366,high,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0,1
5109,"['let', 'practise', 'good', 'personal', 'hygiene', 'keep', 'hand', 'clean', 'create', 'safety', 'environment', 'family']",[],11,18,medium,0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,0,1
5110,"['recent', 'like', 'post', 'stand', 'chance', 'credit', 'card', 'debt', 'pay', 'let', 'make', 'american', 'great', 'together']",[],4,27,medium,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0,1,0
5111,"['time', 'fly', 'baby', 'collection', 'korea', 'apr', 'line', 'friend', 'online', 'store', 'global', 'apr', 'pdt', 'line', 'friends', 'collection']",[],8,50,high,0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,1,0
5112,"['cook', 'healthy', 'extra', 'virgin', 'olive', 'oil', 'deliver', 'home']",[],1,394,small,-0.8878852184023751,0.46006503773115237,0.8660254037844387,-0.4999999999999998,1,0
5113,"['fight', 'spread', 'ovid', 'together', 'stick', 'basic', 'follow', 'step', 'protect']","['heart', 'beating', 'memo']",9,50,high,0.3984010898462418,-0.9172113015054528,0.8660254037844386,0.5000000000000001,0,1
5114,"['fight', 'spread', 'ovid', 'together', 'stick', 'basic', 'follow', 'step', 'protect']","['heart', 'beating', 'memo']",9,50,high,0.3984010898462418,-0.9172113015054528,0.8660254037844386,0.5000000000000001,0,1
5115,"['look', 'new', 'recipe', 'try', 'great', 'butterfat', 'squash', 'goat', 'cheese', 'risotto', 'enjoy', 'bring', 'delamere', 'dairy', 'follow', 'method', 'thread', 'best', 'result']",[],8,412,small,-0.1361666490962464,-0.9906859460363308,0.0,1.0,0,1
5116,"['happiness', 'quick', 'win', 'brand', 'new', 'super', 'junior', 'nightstick', 'ver', 'pop', 'cash', 'celebrate', 'donoghue', 'tito', 'debut', 'encourage', 'everyone', 'see', 'full', 'mechanic', 'open', 'elf', 'worldwide']","['down', 'skin', 'index', 'light', 'backhand', 'pointing', 'sparkles', 'tone']",3,220,medium,0.13616664909624665,-0.9906859460363308,1.2246467991473532e-16,-1.0,0,1
5117,"['throwback', 'thursday', 'easter', 'cheese', 'board']",[],4,412,small,0.8169698930104421,-0.5766803221148671,1.2246467991473532e-16,-1.0,1,0
5118,"['proud', 'doctor', 'police', 'jai', 'hind']","['folded', 'hands']",2,282,high,0.8878852184023752,0.4600650377311522,1.2246467991473532e-16,-1.0,1,0
5119,"['please', 'outside', 'please', 'wear', 'face', 'mask', 'sneeze', 'travel', 'metre', 'via']",[],3,662,medium,0.9422609221188205,-0.33487961217098616,-0.8660254037844385,-0.5000000000000004,1,0
5120,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,0,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
5121,"['believe', 'patanjali', 'sanitize', 'get', 'free', 'public', 'national', 'interest', 'between']",[],3,2,small,-0.9790840876823228,0.20345601305263417,0.8660254037844386,0.5000000000000001,1,0
5122,"['would', 'like', 'introduce', 'woman', 'innovator', 'saudi', 'arabia']","['skin', 'clapping', 'light', 'hands', 'tone']",5,1575,medium,-0.9976687691905392,-0.06824241336467135,0.8660254037844386,0.5000000000000001,1,0
5123,"['dargah', 'brilliant', 'competition', 'design', 'knockdown', 'chance', 'could', 'hope', 'keep', 'well']",[],0,216,small,-0.3984010898462412,-0.9172113015054532,1.2246467991473532e-16,-1.0,1,0
5124,"['antibounty', 'earn', 'crypt', 'today', 'instant', 'payment', 'between', 'like', 'follower', 'twitter']",[],14,27,small,-0.5195839500354343,0.8544194045464881,-2.4492935982947064e-16,1.0,1,0
5125,"['together', 'win', 'battle', 'stay', 'strong']",[],6,52,,0.9790840876823228,0.20345601305263397,0.8660254037844387,-0.4999999999999998,0,1
5126,"['despite', 'long', 'fearful', 'time', 'pandemic', 'come', 'forward', 'show', 'utmost', 'commitment', 'bravery', 'keep', 'safe', 'thank', 'stand', 'make', 'together']",[],4,52,medium,0.3984010898462418,-0.9172113015054528,-0.8660254037844386,0.5000000000000001,0,1
5127,"['win', 'headset', 'friend', 'follow', 'tag', 'friend', 'get', 'second', 'headset', 'play', 'alone', 'bore', 'hear', 'friend', 'period', 'joy', 'competition', 'last', 'may']",[],1,72,medium,0.6310879443260526,-0.7757112907044199,1.2246467991473532e-16,-1.0,0,1
5128,"['veranda', 'continue', 'fight', 'extend', 'hand', 'needy']",[],7,52,small,0.3984010898462418,-0.9172113015054528,1.2246467991473532e-16,-1.0,1,0
5129,"['bts', 'bitshares', 'base', 'exchange', 'entry', 'point', 'decentralize', 'market', 'check', 'bts', 'update', 'take', 'care', 'trade', 'safe']",[],8,27,small,-0.9790840876823228,0.20345601305263417,0.8660254037844386,0.5000000000000001,1,0
5130,"['mean', 'thousand', 'death', 'overwhelm', 'health', 'service', 'medical', 'staff', 'unacceptable', 'risk', 'unstoppable', 'spread', 'right', 'thing', 'today', 'tomorrow', 'please']",[],1,4,high,0.9976687691905392,-0.06824241336467088,-0.8660254037844386,0.5000000000000001,1,0
5131,"['mean', 'thousand', 'death', 'overwhelm', 'health', 'service', 'medical', 'staff', 'unacceptable', 'risk', 'unstoppable', 'spread', 'right', 'thing', 'today', 'tomorrow', 'please']",[],1,4,high,0.9976687691905392,-0.06824241336467088,-0.8660254037844386,0.5000000000000001,1,0
5132,"['stay', 'bless', 'always']","['folded', 'hands']",2,388,small,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,0,1
5133,"['happiness', 'quick', 'win', 'brand', 'new', 'super', 'junior', 'nightstick', 'ver', 'pop', 'cash', 'celebrate', 'donoghue', 'tito', 'debut', 'encourage', 'everyone', 'see', 'full', 'mechanic', 'open', 'elf', 'worldwide']","['down', 'skin', 'index', 'light', 'backhand', 'pointing', 'sparkles', 'tone']",3,7,medium,0.13616664909624665,-0.9906859460363308,1.2246467991473532e-16,-1.0,0,1
5134,"['way', 'grow', 'change', 'way', 'change', 'learn', 'way', 'learn', 'need']",[],6,3,medium,0.8169698930104421,-0.5766803221148671,0.8660254037844386,0.5000000000000001,0,1
5135,"['antibounty', 'earn', 'crypt', 'today', 'instant', 'payment', 'between', 'like', 'follower', 'twitter']",[],15,27,small,-0.3984010898462412,-0.9172113015054532,1.2246467991473532e-16,-1.0,1,0
5136,"['summer', 'flower', 'solfeggio', 'angelic', 'meditation', 'music', 'water', 'nature', 'sound']","['film', 'sunflower', 'blossom', 'tulip', 'projector', 'hibiscus']",12,12280,medium,-0.9976687691905392,-0.06824241336467135,-2.4492935982947064e-16,1.0,1,0
5137,"['coastal', 'scene', 'stay', 'home', 'stay', 'safe', 'meditation', 'music', 'nature', 'sound', 'video']","['spiral', 'tree', 'wave', 'water', 'film', 'tropical', 'fish', 'palm', 'projector', 'shell']",10,12280,medium,0.13616664909624665,-0.9906859460363308,-0.8660254037844386,0.5000000000000001,1,0
5138,"['sometimes', 'simple', 'idea', 'make', 'big', 'difference', 'million', 'people', 'around', 'world', 'creativity', 'share', 'idea']","['showing', 'light', 'globe', 'bulb', 'Europe-Africa']",4,256,high,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0,1
5139,"['sometimes', 'simple', 'idea', 'make', 'big', 'difference', 'million', 'people', 'around', 'world', 'creativity', 'share', 'idea']","['showing', 'light', 'globe', 'bulb', 'Europe-Africa']",4,187,high,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0,1
5140,"['antibounty', 'earn', 'crypt', 'today', 'instant', 'payment', 'between', 'like', 'follower', 'twitter']",[],14,27,small,0.3984010898462418,-0.9172113015054528,-0.8660254037844385,-0.5000000000000004,1,0
5141,"['antibounty', 'bounty', 'bitcointalk', 'bts']",[],17,27,small,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1,0
5142,"['antibounty', 'earn', 'crypt', 'today', 'bts']",[],17,27,small,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,1,0
5143,"['tchaikovsky', 'monumental', 'russian', 'opera', 'eugene', 'onegin', 'available', 'free', 'stream', 'webster', 'may', 'gmt', 'watch', 'would', 'like', 'hear', 'impression', 'tweet']","['letter', 'love']",3,1027,small,0.9976687691905392,-0.06824241336467088,-0.8660254037844385,-0.5000000000000004,1,0
5144,"['tchaikovsky', 'monumental', 'russian', 'opera', 'eugene', 'onegin', 'available', 'free', 'stream', 'webster', 'may', 'gmt', 'watch', 'would', 'like', 'hear', 'impression', 'tweet']","['letter', 'love']",3,756,small,0.9976687691905392,-0.06824241336467088,-0.8660254037844385,-0.5000000000000004,1,0
5145,"['sometimes', 'simple', 'idea', 'make', 'big', 'difference', 'million', 'people', 'around', 'world', 'creativity', 'share', 'idea']","['showing', 'light', 'globe', 'bulb', 'Europe-Africa']",4,1042,high,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0,1
5146,"['heartily', 'thankful', 'twitter', 'follower', 'give', 'response', 'twit', 'become', 'helpful', 'spread', 'positive', 'message', 'civilian']",[],2,113,high,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,1,0
5147,"['widespread', 'effort', 'force', 'many', 'business', 'close', 'pandemic', 'talk', 'reopen', 'economy', 'ramp', 'across', 'answer', 'question', 'take', 'get', 'point']",[],2,393,small,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0,1,0
5148,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,250,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
5149,"['happy', 'spring', 'dear', 'friend', 'may', 'god', 'protect']","['heart', 'two', 'beating', 'hearts']",1,17087,medium,0.13616664909624665,-0.9906859460363308,-0.8660254037844386,0.5000000000000001,0,1
5150,"['happy', 'spring', 'dear', 'friend', 'may', 'god', 'protect']","['heart', 'two', 'beating', 'hearts']",1,1168,medium,0.13616664909624665,-0.9906859460363308,-0.8660254037844386,0.5000000000000001,0,1
5151,"['ignorance', 'absence', 'knowledge', 'stupidity', 'presence', 'knowledge', 'refusal', 'use']",[],2,12,high,0.5195839500354336,0.8544194045464886,-0.8660254037844386,0.5000000000000001,1,0
5152,"['promise', 'swimsuit', 'happy', 'hump', 'day']","['raising', 'skin', 'open', 'person', 'light', 'cold', 'face', 'fire', 'sign', 'sweat', 'of', 'smiling', 'hand', '&', 'joy', 'tears', 'with', 'mouth', 'female', 'tone']",7,237,high,-0.6310879443260528,-0.7757112907044198,0.8660254037844387,-0.4999999999999998,0,1
5153,"['look', 'new', 'recipe', 'try', 'great', 'butterfat', 'squash', 'goat', 'cheese', 'risotto', 'enjoy', 'bring', 'delamere', 'dairy', 'follow', 'method', 'thread', 'best', 'result']",[],8,2146,small,-0.1361666490962464,-0.9906859460363308,0.0,1.0,0,1
5154,"['good', 'morning', 'dear', 'alla', 'sweet', 'day']",[],1,17087,high,0.8878852184023752,0.4600650377311522,0.8660254037844386,0.5000000000000001,0,1
5155,"['remind', 'public', 'resource', 'domestic', 'violence', 'victim', 'amid', 'ovid', 'response', 'plan', 'place']",[],3,767,small,-0.9422609221188204,-0.3348796121709864,0.0,1.0,1,0
5156,"['good', 'morning', 'dear', 'magda', 'nice', 'day', 'beauty', 'flower']",['tulip'],1,17087,medium,0.5195839500354336,0.8544194045464886,0.8660254037844386,0.5000000000000001,0,1
5157,"['good', 'morning', 'dear', 'marie', 'beautiful', 'day']",[],1,17087,medium,0.0,1.0,0.8660254037844386,0.5000000000000001,0,1
5158,"['happy', 'weekend', 'dear', 'magda']",[],1,17087,medium,-0.8878852184023751,0.46006503773115237,-0.8660254037844385,-0.5000000000000004,0,1
5159,"['good', 'morning', 'dear', 'alla', 'wonderful', 'weekend']",[],1,17087,medium,0.6310879443260526,-0.7757112907044199,-0.8660254037844385,-0.5000000000000004,0,1
5160,"['happy', 'thursday', 'dear', 'alla']",[],1,17087,medium,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0,0,1
5161,"['happy', 'day', 'dear', 'alla']",[],1,17087,medium,-0.9422609221188204,-0.3348796121709864,0.8660254037844386,0.5000000000000001,0,1
5162,"['new', 'york', 'photo']",[],2,17087,high,-0.5195839500354343,0.8544194045464881,0.8660254037844386,0.5000000000000001,1,0
5163,"['forgot', 'sick', 'start', 'session']",[],3,2133,small,-0.9976687691905392,-0.06824241336467135,-0.8660254037844385,-0.5000000000000004,1,0
5164,"['photo', 'take', 'yesterday', 'even', 'photography', 'group', 'member', 'back', 'garden']",[],3,33,small,-0.3984010898462412,-0.9172113015054532,-0.8660254037844385,-0.5000000000000004,1,0
5165,"['look', 'let', 'walk']",[],9,20424,medium,-0.6310879443260528,-0.7757112907044198,0.8660254037844386,0.5000000000000001,1,0
5166,"['absolutely', 'delicious', 'tempt']","['eighteen', 'red', 'no', 'under', 'one', 'heart']",0,21715,small,-0.9422609221188204,-0.3348796121709864,-0.8660254037844386,0.5000000000000001,1,0
5167,"['content', 'exclusively', 'create', 'subscribe', 'start', 'enjoy']",[],16,21715,small,-0.9422609221188204,-0.3348796121709864,-0.8660254037844386,0.5000000000000001,1,0
5168,"['wow', 'last', 'video', 'explode', 'hot', 'follow', 'already']",[],0,21715,small,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,1,0
5169,"['wow', 'last', 'video', 'explode', 'hot', 'follow', 'already']",[],0,1509,small,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,1,0
5170,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,1,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
5171,"['back', 'non', 'virtual', 'world', 'anyone', 'need']",[],3,73,high,0.3984010898462418,-0.9172113015054528,0.0,1.0,1,0
5172,"['like', 'build', 'coz', 'paris', 'rome', 'good', 'save', 'life', 'job', 'life', 'future', 'long', 'coronavirus', 'company', 'close', 'break', 'lose', 'job', 'cant', 'hug', 'never', 'back', 'normal', 'life', 'use', 'brain', 'stay', 'home']","['eyes', 'stuck-out', '&', 'tongue', 'with', 'closed', 'face']",3,7,small,-0.6310879443260528,-0.7757112907044198,0.8660254037844386,0.5000000000000001,1,0
5173,"['stick', 'inside', 'use', 'video', 'chat', 'meet', 'open', 'source', 'alternative', 'host', 'follow', 'new', 'setup', 'tutorial']",[],7,443,small,0.0,1.0,-2.4492935982947064e-16,1.0,0,1
5174,"['need', 'dress', 'stay', 'home']",[],17,167,medium,-0.816969893010442,-0.5766803221148672,0.8660254037844386,0.5000000000000001,1,0
5175,"['new', 'york', 'photo']",[],2,2686,high,-0.5195839500354343,0.8544194045464881,0.8660254037844386,0.5000000000000001,1,0
5176,"['sometimes', 'simple', 'idea', 'make', 'big', 'difference', 'million', 'people', 'around', 'world', 'creativity', 'share', 'idea']","['showing', 'light', 'globe', 'bulb', 'Europe-Africa']",4,953,high,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0,1
5177,"['study', 'home', 'year', 'old', 'omnia', 'morocco', 'want', 'everyone', 'safe', 'school', 'closure', 'message', 'world', 'record', 'share', 'video', 'use']",[],3,167,medium,0.8878852184023752,0.4600650377311522,-2.4492935982947064e-16,1.0,1,0
5178,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,240,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
5179,"['sometimes', 'simple', 'idea', 'make', 'big', 'difference', 'million', 'people', 'around', 'world', 'creativity', 'share', 'idea']","['showing', 'light', 'globe', 'bulb', 'Europe-Africa']",4,27,high,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0,1
5180,"['feel', 'good', 'friend', 'gather', 'around', 'party']",[],8,33,small,0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,0,1
5181,"['michelin', 'tour', 'every', 'meal', 'every', 'day', 'like', 'share', 'connect', 'food', 'lover']",[],11,33,small,0.9790840876823228,0.20345601305263397,0.0,1.0,1,0
5182,"['battle', 'come', 'wartime', 'warrior', 'stay', 'safe', 'stay', 'strong']",[],1,31067,medium,-0.9422609221188204,-0.3348796121709864,0.8660254037844386,0.5000000000000001,0,1
5183,"['michelin', 'tour', 'every', 'meal', 'every', 'day', 'like', 'share', 'connect', 'food', 'lover']",[],11,33,small,0.9790840876823228,0.20345601305263397,0.0,1.0,1,0
5184,"['work', 'guesthouse', 'many', 'interesting', 'thing', 'happen', 'make', 'life', 'fun', 'contact', 'advance', 'okay', 'maxime']",[],5,33,small,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,1,0
5185,"['spread', 'respiratory', 'droplet', 'infect', 'person', 'cough', 'sneeze', 'important', 'avoid', 'large', 'gathering', 'must', 'leave', 'home', 'please', 'practice', 'physical', 'distancing', 'wear', 'face', 'mask']",[],4,513,high,0.8169698930104421,-0.5766803221148671,0.8660254037844386,0.5000000000000001,1,0
